directory,filename,genre,status,benevolent_aligned_positive,benevolent_aligned_neutral,benevolent_aligned_negative,benevolent_ambiguous_positive,benevolent_ambiguous_neutral,benevolent_ambiguous_negative,benevolent_misaligned_positive,benevolent_misaligned_neutral,benevolent_misaligned_negative,ambiguous_aligned_positive,ambiguous_aligned_neutral,ambiguous_aligned_negative,ambiguous_ambiguous_positive,ambiguous_ambiguous_neutral,ambiguous_ambiguous_negative,ambiguous_misaligned_positive,ambiguous_misaligned_neutral,ambiguous_misaligned_negative,malevolent_aligned_positive,malevolent_aligned_neutral,malevolent_aligned_negative,malevolent_ambiguous_positive,malevolent_ambiguous_neutral,malevolent_ambiguous_negative,malevolent_misaligned_positive,malevolent_misaligned_neutral,malevolent_misaligned_negative
0 Claude 500,the-crimson-codex.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0 Claude 500,the-crimson-mark.md,Science Fiction,Success,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0 Claude 500,the-crimson-nebula-harvest.md,Science Fiction,Success,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-crimson-pointe.md,Literary Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-crimson-pointe-murder.md,Mystery,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-crimson-tassel.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-crimson-thread.md,Mystery,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-crimson-tide-rises.md,Horror,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-criss-cross-deal.md,Thriller,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-crown-beneath-dark-waters.md,Thriller,Failure,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0 Claude 500,the-crowns-deception.md,Romance,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-crowns-last-friend.md,Mystery,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-crystal-fortress.md,Fantasy,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-curators-curse.md,Horror,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-curse-of-thornfield-house.md,Mystery,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-cynics-daughter.md,Literary Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-dance-of-morning-light.md,Romance,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-darwin-deception.md,Mystery,Success,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0 Claude 500,the-day-peace-descended.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-deep-beyond.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-deep-current.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-deepest-currents.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-defectors-dawn.md,Science Fiction,Success,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-deliverers-seven-deeds.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-depths-we-keep.md,Science Fiction,Success,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-descent-absolute.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-devils-cartographer.md,Horror,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-digital-dancers-flight.md,Thriller,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-digital-house-of-usher.md,Mystery,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-digital-pilgrims-journey.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-diminishing-protocol.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-diminishing-returns.md,Science Fiction,Failure,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
0 Claude 500,the-distance-between-worlds.md,Literary Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-dominey-deception.md,Thriller,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-drift-between-worlds.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-drowning-pool.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-dutch-boys-american-nightmare.md,Horror,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-eagle-wing-deception.md,Thriller,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-easy-way-out.md,Literary Fiction,Backfire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
0 Claude 500,the-echoing-chambers-of-montgomery-place.md,Mystery,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-eighty-day-gambit.md,Thriller,Success,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-eloi-chronicles.md,Horror,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0 Claude 500,the-emblem-garden-protocols.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-empire-state-of-grace.md,Romance,Success,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-empty-shore.md,Horror,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-endless-search.md,Fantasy,Success,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-engineers-last-bridge.md,Mystery,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-engravers-war.md,Thriller,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-fabric-of-tomorrow.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-fences-we-build.md,Literary Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-fever-dreams-of-marcus-kane.md,Thriller,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-fifth-synthesis.md,Horror,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-finch-sings-last.md,Literary Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-forgotten-signal.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0 Claude 500,the-fort-montluc-frequency.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-fourth-synthesis.md,Mystery,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-frequency-of-evil.md,Horror,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-gallery-of-tomorrow.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-game-we-play-with-time.md,Romance,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-garden-of-withered-roots.md,Horror,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-garden-we-leave-behind.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-garnet-hound-of-grimpen-moor.md,Horror,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-gemini-parish-job.md,Horror,Partial,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-generals-last-run.md,Mystery,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-gentlemans-summer-disruption.md,Fantasy,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-ghosts-of-new-kyoto.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0 Claude 500,the-gilded-cage-of-stars.md,Fantasy,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-gilded-canyon.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-gilded-choice.md,Romance,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-gilded-game.md,Romance,Success,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-gilded-road.md,Fantasy,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-gilded-room-mystery.md,Thriller,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-gilded-silence.md,Mystery,Partial,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-glade-house-mysteries.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-glass-slipper-constellation.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-gold-in-devils-cave.md,Horror,Partial,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-golden-cage-of-house-valdris.md,Fantasy,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-golden-cipher.md,Mystery,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-golden-claw-cipher.md,Romance,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-golden-isles-reckoning.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-golden-network.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-golden-scorpions-web.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-goldsmiths-theory.md,Horror,Success,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-grayson-protocol.md,Thriller,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-greatest-show-in-space.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-guardians-last-hunt.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-gulliver-chronicles.md,Literary Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-gun-and-the-girl.md,Mystery,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-handmaidens-legacy.md,Literary Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-harmony-academy.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-headless-rider-of-titan-station.md,Science Fiction,Success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-healing-drive.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-heat-of-justice.md,Thriller,Success,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-heights-of-wuthering-starport.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-heirlooms-journey.md,Romance,Success,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-heist-express.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-hexagon-constellation.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-hidden-caravan.md,Science Fiction,Success,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-hidden-light.md,Fantasy,Success,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-highland-crowns-secret.md,Fantasy,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-highlands-of-new-terra.md,Science Fiction,Success,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-hollow-harvest.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-hollow-mans-london.md,Horror,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-hollowing-fields.md,Horror,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-honest-earth.md,Literary Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-horn-sounds-at-midnight.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-house-of-a-thousand-lights.md,Romance,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-house-on-shadow-ridge.md,Thriller,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-house-that-time-forgot.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-human-equation.md,Thriller,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-hybrids-chariot.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-infinite-descent.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-inheritance-of-shadows.md,Mystery,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-inn-at-punta-negra.md,Horror,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-inn-of-dying-light.md,Horror,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-inn-of-two-hearts.md,Romance,Failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-iron-cross-ranch.md,Literary Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-iron-cross-requiem.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-iron-rails-of-kaelthar.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-iron-rails-of-perdition.md,Horror,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-iron-rose-rebellion.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0 Claude 500,the-iron-stars-last-stand.md,Fantasy,Success,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-iron-trenches-of-aethermoor.md,Science Fiction,Success,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-iron-ward-siege.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-ironclad-chronicles.md,Fantasy,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0 Claude 500,the-irresistible-impulse.md,Literary Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-kaplan-equation.md,Thriller,Success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0 Claude 500,the-krell-inheritance.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-language-of-peace.md,Science Fiction,Success,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-language-of-trees.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-larrabee-deception.md,Mystery,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-act.md,Literary Fiction,Success,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-canvas.md,Thriller,Partial,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-close-up.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-current.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0 Claude 500,the-last-game-of-death.md,Horror,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-good-work.md,Mystery,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-harbor.md,Fantasy,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-honest-vote.md,Thriller,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-leviathans-wake.md,Horror,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-pensioners-dog.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-performance.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-proof.md,Thriller,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-revival.md,Horror,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-shot.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-show-on-earth.md,Horror,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-song-playing.md,Science Fiction,Failure,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-stage.md,Horror,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-stand-at-havens-gate.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-stand-at-kepler-station.md,Science Fiction,Success,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-last-verdict.md,Horror,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-law-of-the-realm.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0 Claude 500,the-leviathans-last-hunt.md,Literary Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-leviathans-wake.md,Fantasy,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-liberation-of-desire.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-locked-room-at-whitmore.md,Mystery,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-london-papers.md,Literary Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-lost-children-of-clearwater.md,Mystery,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-luck-of-signal-ridge.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-luminous-road-to-freedom.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-luminous-threads-of-aparna.md,Horror,Success,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0 Claude 500,the-madding-crowd.md,Horror,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
